,Facility_ID,Officer_Type_Code,Total_Minutes_Per_Day,District,Facility_Level,Facility_Type,Region,Facility_Name,Officer_Type
994,122,P01,381.5622176591376,Zomba City,2,Non-District Hospital,Southern,Non-District Hospital_Zomba City,Pharmacist
995,122,P02,1144.686652977413,Zomba City,2,Non-District Hospital,Southern,Non-District Hospital_Zomba City,Pharm Technician
996,122,P03,572.3433264887065,Zomba City,2,Non-District Hospital,Southern,Non-District Hospital_Zomba City,Pharm Assistant
997,123,C01,601.1926078028747,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Mental Health Staff
998,123,D01,2003.975359342916,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Dental Officer
999,123,D02,3607.1556468172494,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Dental Therapist
1000,123,L01,191.6845995893224,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Lab Officer
1001,123,L02,2172.4254620123206,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Lab Technician
1002,123,L03,1672.8837782340865,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Lab Assistant
1003,123,M01,2679.641889117043,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Medical Officer / Specialist
1004,123,M02,9573.742915811092,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Clinical Officer / Technician
1005,123,M03,3435.893223819301,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Med. Assistant
1006,123,N01,1116.3203285420943,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Nurse Officer
1007,123,N02,15110.110882956851,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Nurse Midwife Technician
1008,123,P01,381.5622176591376,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Pharmacist
1009,123,P02,1907.8110882956885,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Pharm Technician
1010,123,P03,572.3433264887065,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Pharm Assistant
1011,123,R01,1030.7679671457906,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Radiographer
1012,123,R02,1579.945790554415,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Radiography Technician
1013,123,T01,200.39753593429157,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Nutrition Staff
1014,124,E01,6848.008213552362,Blantyre City,0,Community Health Station,Southern,Community Health Station_Blantyre City,DCSA
1015,124,N01,425.264887063655,Blantyre City,0,Community Health Station,Southern,Community Health Station_Blantyre City,Nurse Officer
1016,124,N02,9796.66529774127,Blantyre City,0,Community Health Station,Southern,Community Health Station_Blantyre City,Nurse Midwife Technician
1017,125,N01,318.9486652977413,Blantyre City,1,Health Centre,Southern,Health Centre_Blantyre City,Nurse Officer
1018,125,N02,7804.123203285426,Blantyre City,1,Health Centre,Southern,Health Centre_Blantyre City,Nurse Midwife Technician
1019,125,P01,190.7811088295688,Blantyre City,1,Health Centre,Southern,Health Centre_Blantyre City,Pharmacist
1020,125,P02,1335.4677618069818,Blantyre City,1,Health Centre,Southern,Health Centre_Blantyre City,Pharm Technician
1021,125,P03,1144.686652977413,Blantyre City,1,Health Centre,Southern,Health Centre_Blantyre City,Pharm Assistant
1022,126,L02,1382.4525667351131,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Lab Technician
1023,126,L03,1672.8837782340865,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Lab Assistant
1024,126,M01,251.21642710472275,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Medical Officer / Specialist
1025,126,M02,5411.245995893226,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Clinical Officer / Technician
1026,126,M03,2336.407392197125,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Med. Assistant
1027,126,N01,159.47433264887067,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Nurse Officer
1028,126,N02,12453.38809034906,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Nurse Midwife Technician
1029,126,P02,1335.4677618069818,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Pharm Technician
1030,126,P03,572.3433264887065,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Pharm Assistant
1031,127,C01,200.39753593429157,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Mental Health Staff
1032,127,D02,3005.9630390143743,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Dental Therapist
1033,127,L02,1777.4390143737169,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Lab Technician
1034,127,L03,1254.6628336755648,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Lab Assistant
1035,127,M01,167.47761806981518,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Medical Officer / Specialist
1036,127,M02,4856.246406570844,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Clinical Officer / Technician
1037,127,M03,2886.150308008213,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Med. Assistant
1038,127,N01,106.31622176591378,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Nurse Officer
1039,127,N02,9630.620123203284,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Nurse Midwife Technician
1040,127,P02,381.5622176591376,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Pharm Technician
1041,127,P03,763.1244353182752,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Pharm Assistant
1042,127,R01,206.15359342915812,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Radiographer
1043,127,R02,394.98644763860375,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Radiography Technician
1044,128,D01,3807.553182751541,,4,Referral Hospital,Northern,Referral Hospital_Northern,Dental Officer
1045,128,D02,1001.9876796714578,,4,Referral Hospital,Northern,Referral Hospital_Northern,Dental Therapist
1046,128,L01,575.0537987679672,,4,Referral Hospital,Northern,Referral Hospital_Northern,Lab Officer
1047,128,L02,1777.4390143737169,,4,Referral Hospital,Northern,Referral Hospital_Northern,Lab Technician
1048,128,M01,9295.00780287474,,4,Referral Hospital,Northern,Referral Hospital_Northern,Medical Officer / Specialist
1049,128,M02,7769.99425051335,,4,Referral Hospital,Northern,Referral Hospital_Northern,Clinical Officer / Technician
1050,128,M03,549.7429158110883,,4,Referral Hospital,Northern,Referral Hospital_Northern,Med. Assistant
1051,128,N01,7123.18685831622,,4,Referral Hospital,Northern,Referral Hospital_Northern,Nurse Officer
1052,128,N02,45330.33264887074,,4,Referral Hospital,Northern,Referral Hospital_Northern,Nurse Midwife Technician
1053,128,P01,2289.3733059548263,,4,Referral Hospital,Northern,Referral Hospital_Northern,Pharmacist
1054,128,P02,1526.2488706365507,,4,Referral Hospital,Northern,Referral Hospital_Northern,Pharm Technician
1055,128,R01,1030.7679671457906,,4,Referral Hospital,Northern,Referral Hospital_Northern,Radiographer
1056,128,R02,1974.9322381930187,,4,Referral Hospital,Northern,Referral Hospital_Northern,Radiography Technician
1057,128,T01,200.39753593429157,,4,Referral Hospital,Northern,Referral Hospital_Northern,Nutrition Staff
1058,129,D01,3807.553182751541,,4,Referral Hospital,Central,Referral Hospital_Central,Dental Officer
1059,129,D02,1001.9876796714578,,4,Referral Hospital,Central,Referral Hospital_Central,Dental Therapist
1060,129,L01,575.0537987679672,,4,Referral Hospital,Central,Referral Hospital_Central,Lab Officer
1061,129,L02,1777.4390143737169,,4,Referral Hospital,Central,Referral Hospital_Central,Lab Technician
1062,129,M01,9462.485420944553,,4,Referral Hospital,Central,Referral Hospital_Central,Medical Officer / Specialist
1063,129,M02,7769.99425051335,,4,Referral Hospital,Central,Referral Hospital_Central,Clinical Officer / Technician
1064,129,M03,549.7429158110883,,4,Referral Hospital,Central,Referral Hospital_Central,Med. Assistant
1065,129,N01,5634.759753593428,,4,Referral Hospital,Central,Referral Hospital_Central,Nurse Officer
1066,129,N02,49979.597535934474,,4,Referral Hospital,Central,Referral Hospital_Central,Nurse Midwife Technician
1067,129,P01,2289.3733059548263,,4,Referral Hospital,Central,Referral Hospital_Central,Pharmacist
1068,129,P02,1526.2488706365507,,4,Referral Hospital,Central,Referral Hospital_Central,Pharm Technician
1069,129,R01,1236.9215605749487,,4,Referral Hospital,Central,Referral Hospital_Central,Radiographer
1070,129,R02,1974.9322381930187,,4,Referral Hospital,Central,Referral Hospital_Central,Radiography Technician
1071,129,T01,200.39753593429157,,4,Referral Hospital,Central,Referral Hospital_Central,Nutrition Staff
1072,130,D01,3807.553182751541,,4,Referral Hospital,Southern,Referral Hospital_Southern,Dental Officer
1073,130,D02,1001.9876796714578,,4,Referral Hospital,Southern,Referral Hospital_Southern,Dental Therapist
1074,130,L01,575.0537987679672,,4,Referral Hospital,Southern,Referral Hospital_Southern,Lab Officer
1075,130,L02,1777.4390143737169,,4,Referral Hospital,Southern,Referral Hospital_Southern,Lab Technician
1076,130,M01,10048.6570841889,,4,Referral Hospital,Southern,Referral Hospital_Southern,Medical Officer / Specialist
1077,130,M02,10406.242299794665,,4,Referral Hospital,Southern,Referral Hospital_Southern,Clinical Officer / Technician
1078,130,M03,549.7429158110883,,4,Referral Hospital,Southern,Referral Hospital_Southern,Med. Assistant
1079,130,N01,5581.601642710471,,4,Referral Hospital,Southern,Referral Hospital_Southern,Nurse Officer
1080,130,N02,50145.642710472464,,4,Referral Hospital,Southern,Referral Hospital_Southern,Nurse Midwife Technician
1081,130,P01,2289.3733059548263,,4,Referral Hospital,Southern,Referral Hospital_Southern,Pharmacist
1082,130,P02,1526.2488706365507,,4,Referral Hospital,Southern,Referral Hospital_Southern,Pharm Technician
1083,130,R01,1236.9215605749487,,4,Referral Hospital,Southern,Referral Hospital_Southern,Radiographer
1084,130,R02,1974.9322381930187,,4,Referral Hospital,Southern,Referral Hospital_Southern,Radiography Technician
1085,130,T01,200.39753593429157,,4,Referral Hospital,Southern,Referral Hospital_Southern,Nutrition Staff
1086,131,C01,6011.926078028745,,5,National Hospital,,National Hospital,Mental Health Staff
1087,131,D01,200.39753593429157,,5,National Hospital,,National Hospital,Dental Officer
1088,131,E01,183307.4838603764,,5,National Hospital,,National Hospital,DCSA
1089,131,L01,8242.437782340869,,5,National Hospital,,National Hospital,Lab Officer
1090,131,L02,11257.11375770019,,5,National Hospital,,National Hospital,Lab Technician
1091,131,L03,209.1104722792608,,5,National Hospital,,National Hospital,Lab Assistant
1092,131,M01,921.1268993839835,,5,National Hospital,,National Hospital,Medical Officer / Specialist
1093,131,M02,971.2492813141687,,5,National Hospital,,National Hospital,Clinical Officer / Technician
1094,131,N01,159.47433264887067,,5,National Hospital,,National Hospital,Nurse Officer
1095,131,P01,763.1244353182752,,5,National Hospital,,National Hospital,Pharmacist
1096,131,P02,1335.4677618069818,,5,National Hospital,,National Hospital,Pharm Technician
1097,131,P03,572.3433264887065,,5,National Hospital,,National Hospital,Pharm Assistant
