,Facility_ID,Officer_Type_Code,Total_Minutes_Per_Day,District,Facility_Level,Facility_Type,Region,Facility_Name,Officer_Type
993,122,N01,1435.2689938398355,Zomba City,2,Non-District Hospital,Southern,Non-District Hospital_Zomba City,Nurse Officer
994,122,N02,19095.195071868537,Zomba City,2,Non-District Hospital,Southern,Non-District Hospital_Zomba City,Nurse Midwife Technician
995,122,P01,190.7811088295688,Zomba City,2,Non-District Hospital,Southern,Non-District Hospital_Zomba City,Pharmacist
996,122,P02,1717.0299794661196,Zomba City,2,Non-District Hospital,Southern,Non-District Hospital_Zomba City,Pharm Technician
997,122,P03,572.3433264887065,Zomba City,2,Non-District Hospital,Southern,Non-District Hospital_Zomba City,Pharm Assistant
998,123,C01,601.1926078028747,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Mental Health Staff
999,123,D01,2003.975359342916,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Dental Officer
1000,123,D02,3607.1556468172494,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Dental Therapist
1001,123,L01,191.6845995893224,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Lab Officer
1002,123,L02,1974.9322381930187,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Lab Technician
1003,123,L03,1463.7733059548257,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Lab Assistant
1004,123,M01,2847.1195071868583,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Medical Officer / Specialist
1005,123,M02,7631.244353182755,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Clinical Officer / Technician
1006,123,M03,3298.457494866529,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Med. Assistant
1007,123,N01,1010.0041067761805,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Nurse Officer
1008,123,N02,18098.924024640615,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Nurse Midwife Technician
1009,123,P01,190.7811088295688,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Pharmacist
1010,123,P02,953.905544147844,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Pharm Technician
1011,123,P03,763.1244353182752,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Pharm Assistant
1012,123,R01,1030.7679671457906,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Radiographer
1013,123,R02,1579.945790554415,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Radiography Technician
1014,123,T01,200.39753593429157,Zomba City,3,District Hospital,Southern,District Hospital_Zomba City,Nutrition Staff
1015,124,E01,6848.008213552362,Blantyre City,0,Community Health Station,Southern,Community Health Station_Blantyre City,DCSA
1016,124,N01,265.7905544147844,Blantyre City,0,Community Health Station,Southern,Community Health Station_Blantyre City,Nurse Officer
1017,124,N02,8468.303901437375,Blantyre City,0,Community Health Station,Southern,Community Health Station_Blantyre City,Nurse Midwife Technician
1018,125,N01,265.7905544147844,Blantyre City,1,Health Centre,Southern,Health Centre_Blantyre City,Nurse Officer
1019,125,N02,10958.981519507179,Blantyre City,1,Health Centre,Southern,Health Centre_Blantyre City,Nurse Midwife Technician
1020,125,P02,1717.0299794661196,Blantyre City,1,Health Centre,Southern,Health Centre_Blantyre City,Pharm Technician
1021,125,P03,572.3433264887065,Blantyre City,1,Health Centre,Southern,Health Centre_Blantyre City,Pharm Assistant
1022,126,L02,1382.4525667351131,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Lab Technician
1023,126,L03,627.3314168377824,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Lab Assistant
1024,126,M01,251.21642710472275,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Medical Officer / Specialist
1025,126,M02,4856.246406570844,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Clinical Officer / Technician
1026,126,M03,2473.843121149897,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Med. Assistant
1027,126,N01,106.31622176591378,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Nurse Officer
1028,126,N02,11291.071868583153,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Nurse Midwife Technician
1029,126,P02,763.1244353182752,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Pharm Technician
1030,126,P03,763.1244353182752,Blantyre City,2,Non-District Hospital,Southern,Non-District Hospital_Blantyre City,Pharm Assistant
1031,127,C01,200.39753593429157,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Mental Health Staff
1032,127,D02,3005.9630390143743,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Dental Therapist
1033,127,L02,1777.4390143737169,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Lab Technician
1034,127,L03,2300.215195071869,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Lab Assistant
1035,127,M01,167.47761806981518,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Medical Officer / Specialist
1036,127,M02,5411.245995893226,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Clinical Officer / Technician
1037,127,M03,2748.714579055441,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Med. Assistant
1038,127,N01,372.10677618069815,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Nurse Officer
1039,127,N02,8966.439425051336,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Nurse Midwife Technician
1040,127,P01,190.7811088295688,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Pharmacist
1041,127,P02,572.3433264887065,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Pharm Technician
1042,127,P03,1144.686652977413,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Pharm Assistant
1043,127,R01,206.15359342915812,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Radiographer
1044,127,R02,394.98644763860375,Blantyre City,3,District Hospital,Southern,District Hospital_Blantyre City,Radiography Technician
1045,128,D01,3807.553182751541,,4,Referral Hospital,Northern,Referral Hospital_Northern,Dental Officer
1046,128,D02,1001.9876796714578,,4,Referral Hospital,Northern,Referral Hospital_Northern,Dental Therapist
1047,128,L01,575.0537987679672,,4,Referral Hospital,Northern,Referral Hospital_Northern,Lab Officer
1048,128,L02,1777.4390143737169,,4,Referral Hospital,Northern,Referral Hospital_Northern,Lab Technician
1049,128,M01,9295.00780287474,,4,Referral Hospital,Northern,Referral Hospital_Northern,Medical Officer / Specialist
1050,128,M02,7769.99425051335,,4,Referral Hospital,Northern,Referral Hospital_Northern,Clinical Officer / Technician
1051,128,M03,549.7429158110883,,4,Referral Hospital,Northern,Referral Hospital_Northern,Med. Assistant
1052,128,N01,7123.18685831622,,4,Referral Hospital,Northern,Referral Hospital_Northern,Nurse Officer
1053,128,N02,45330.33264887074,,4,Referral Hospital,Northern,Referral Hospital_Northern,Nurse Midwife Technician
1054,128,P01,2289.3733059548263,,4,Referral Hospital,Northern,Referral Hospital_Northern,Pharmacist
1055,128,P02,1526.2488706365507,,4,Referral Hospital,Northern,Referral Hospital_Northern,Pharm Technician
1056,128,R01,1030.7679671457906,,4,Referral Hospital,Northern,Referral Hospital_Northern,Radiographer
1057,128,R02,1974.9322381930187,,4,Referral Hospital,Northern,Referral Hospital_Northern,Radiography Technician
1058,128,T01,200.39753593429157,,4,Referral Hospital,Northern,Referral Hospital_Northern,Nutrition Staff
1059,129,D01,3807.553182751541,,4,Referral Hospital,Central,Referral Hospital_Central,Dental Officer
1060,129,D02,1001.9876796714578,,4,Referral Hospital,Central,Referral Hospital_Central,Dental Therapist
1061,129,L01,575.0537987679672,,4,Referral Hospital,Central,Referral Hospital_Central,Lab Officer
1062,129,L02,1777.4390143737169,,4,Referral Hospital,Central,Referral Hospital_Central,Lab Technician
1063,129,M01,9462.485420944553,,4,Referral Hospital,Central,Referral Hospital_Central,Medical Officer / Specialist
1064,129,M02,7769.99425051335,,4,Referral Hospital,Central,Referral Hospital_Central,Clinical Officer / Technician
1065,129,M03,549.7429158110883,,4,Referral Hospital,Central,Referral Hospital_Central,Med. Assistant
1066,129,N01,5634.759753593428,,4,Referral Hospital,Central,Referral Hospital_Central,Nurse Officer
1067,129,N02,49979.597535934474,,4,Referral Hospital,Central,Referral Hospital_Central,Nurse Midwife Technician
1068,129,P01,2289.3733059548263,,4,Referral Hospital,Central,Referral Hospital_Central,Pharmacist
1069,129,P02,1526.2488706365507,,4,Referral Hospital,Central,Referral Hospital_Central,Pharm Technician
1070,129,R01,1236.9215605749487,,4,Referral Hospital,Central,Referral Hospital_Central,Radiographer
1071,129,R02,1974.9322381930187,,4,Referral Hospital,Central,Referral Hospital_Central,Radiography Technician
1072,129,T01,200.39753593429157,,4,Referral Hospital,Central,Referral Hospital_Central,Nutrition Staff
1073,130,D01,3807.553182751541,,4,Referral Hospital,Southern,Referral Hospital_Southern,Dental Officer
1074,130,D02,1001.9876796714578,,4,Referral Hospital,Southern,Referral Hospital_Southern,Dental Therapist
1075,130,L01,575.0537987679672,,4,Referral Hospital,Southern,Referral Hospital_Southern,Lab Officer
1076,130,L02,1777.4390143737169,,4,Referral Hospital,Southern,Referral Hospital_Southern,Lab Technician
1077,130,M01,10048.6570841889,,4,Referral Hospital,Southern,Referral Hospital_Southern,Medical Officer / Specialist
1078,130,M02,10406.242299794665,,4,Referral Hospital,Southern,Referral Hospital_Southern,Clinical Officer / Technician
1079,130,M03,549.7429158110883,,4,Referral Hospital,Southern,Referral Hospital_Southern,Med. Assistant
1080,130,N01,5581.601642710471,,4,Referral Hospital,Southern,Referral Hospital_Southern,Nurse Officer
1081,130,N02,50145.642710472464,,4,Referral Hospital,Southern,Referral Hospital_Southern,Nurse Midwife Technician
1082,130,P01,2289.3733059548263,,4,Referral Hospital,Southern,Referral Hospital_Southern,Pharmacist
1083,130,P02,1526.2488706365507,,4,Referral Hospital,Southern,Referral Hospital_Southern,Pharm Technician
1084,130,R01,1236.9215605749487,,4,Referral Hospital,Southern,Referral Hospital_Southern,Radiographer
1085,130,R02,1974.9322381930187,,4,Referral Hospital,Southern,Referral Hospital_Southern,Radiography Technician
1086,130,T01,200.39753593429157,,4,Referral Hospital,Southern,Referral Hospital_Southern,Nutrition Staff
1087,131,C01,6011.926078028745,,5,National Hospital,,National Hospital,Mental Health Staff
1088,131,D01,200.39753593429157,,5,National Hospital,,National Hospital,Dental Officer
1089,131,E01,183307.4838603764,,5,National Hospital,,National Hospital,DCSA
1090,131,L01,8242.437782340869,,5,National Hospital,,National Hospital,Lab Officer
1091,131,L02,11257.11375770019,,5,National Hospital,,National Hospital,Lab Technician
1092,131,L03,209.1104722792608,,5,National Hospital,,National Hospital,Lab Assistant
1093,131,M01,921.1268993839835,,5,National Hospital,,National Hospital,Medical Officer / Specialist
1094,131,M02,971.2492813141687,,5,National Hospital,,National Hospital,Clinical Officer / Technician
1095,131,N01,159.47433264887067,,5,National Hospital,,National Hospital,Nurse Officer
1096,131,P01,763.1244353182752,,5,National Hospital,,National Hospital,Pharmacist
1097,131,P02,1335.4677618069818,,5,National Hospital,,National Hospital,Pharm Technician
1098,131,P03,572.3433264887065,,5,National Hospital,,National Hospital,Pharm Assistant
